"1184","22","5"
"858","67","5"
"858","67","5"
"858","67","5"
"3579","168","5"
"1232","56","5"
"1213","14","5"
"1534","239","5"
"1534","95","5"
"1764","145","5"
"1764","250","5"
"1764","95","5"
"16391","6","5"
"1764","95","5"
"1764","145","5"
"1232","56","5"
"1241","56","5"
"3867","163","5"
"6351","86","5"
"4575","164","5"
"1189","20","5"
"6922","83","5"
"2314","99","5"
"7298","22","5"
"1362","132","5"
"4624","67","5"
"1385","154","5"
"21130","33","5"
"1308","239","5"
"21130","3","5"
"2903","246","5"
"2903","246","5"
"1382","24","5"
"21178","250","5"
"21178","95","5"
"7017","152","5"
"2136","88","5"
"407","26","5"
"1837","70","5"
"12150","133","5"
"12150","133","5"
"12150","133","5"
"13992","133","5"
"13992","133","5"
"13992","133","5"
"3422","88","5"
"1635","93","5"
"493","113","5"
"1635","93","5"
"17068","15","5"
"17068","15","5"
"2417","15","5"
"2417","15","5"
"2417","15","5"
"6694","105","5"
"4877","101","5"
"905","111","5"
"3216","93","5"
"3216","93","5"
"9560","73","5"
"9560","200","5"
"6753","77","5"
"1553","238","5"
"14673","149","5"
"22029","102","5"
"1388","75","5"
"8142","40","5"
"8142","40","5"
"14901","79","5"
"14901","79","5"
"14901","79","5"
"14901","79","5"
"14901","79","5"
"1335","72","5"
"19034","80","5"
"19034","80","5"
"19067","80","5"
"19067","80","5"
"19067","80","5"
"22120","80","5"
"22120","80","5"
"22120","80","5"
"23191","80","5"
"23191","80","5"
"23191","80","5"
"1534","94","5"
"23191","80","5"
"3847","191","5"
"24149","10","5"
"2242","90","5"
"6351","86","5"
"6351","86","5"
"6954","9","5"
"2194","49","5"
"10451","91","5"
"1277","116","5"
"479","129","5"
"9735","99","5"
"9735","99","5"
"3842","88","5"
"9523","3","5"
"9353","3","5"
"399","141","5"
"1178","63","5"
"1524","99","5"
"1524","99","5"
"11757","91","5"
"11757","91","5"
"940","123","5"
"2094","99","5"
"407","26","5"
"399","296","5"
"7017","152","5"
"21578","71","5"
"1837","40","5"
"8245","70","5"
"6918","95","5"
"6918","87","5"
"7959","138","5"
"7959","138","5"
"25258","130","5"
"1190","62","5"
"1770","99","5"
"1770","99","5"
"12538","69","5"
"509","109","5"
"5675","20","5"
"12212","77","5"
"8150","13","5"
"8150","13","5"
"8150","13","5"
"8150","13","5"
"1382","24","5"
"8827","117","5"
"8447","111","5"
"17189","90","5"
"1534","94","5"
"896","138","5"
"896","138","5"
"11835","39","5"
"5598","39","5"
"5598","275","5"
"1339","201","5"
"5598","39","5"
"5598","39","5"
"1355","39","5"
"1355","39","5"
"16440","99","5"
"896","138","5"
"3806","14","5"
"896","138","5"
"1335","72","5"
"938","27","5"
"10373","72","5"
"21242","88","5"
"24539","67","5"
"513","113","5"
"6351","86","5"
"1247","106","5"
"1347","124","5"
"1378","25","5"
"20153","87","5"
"6713","145","5"
"6713","145","5"
"6713","145","5"
"4012","98","5"
"10606","48","5"
"17679","105","5"
"8112","121","5"
"8112","121","5"
"8112","121","5"
"8112","121","5"
"8112","121","5"
"8112","121","5"
"8112","121","5"
"8112","121","5"
"4544","164","5"
"1179","141","5"
"785","119","5"
"785","119","5"
"785","119","5"
"21780","93","5"
"21780","93","5"
"21780","93","5"
"503","4","5"
"503","4","5"
"503","4","5"
"503","4","5"
"503","4","5"
"19917","59","5"
"1050","106","5"
"1050","106","5"
"1301","141","5"
"1301","141","5"
"1515","30","5"
"1515","30","5"
"1515","30","5"
"16391","6","5"
"10373","72","5"
"10373","72","5"
"7591","116","5"
"9957","87","5"
"1553","238","5"
"407","26","5"
"25050","164","5"
"818","75","5"
"20037","42","5"
"455","77","5"
"1197","1","5"
"1197","69","5"
"1378","228","5"
"2612","40","5"
"1178","63","5"
"1328","72","5"
"9865","183","5"
"7002","51","5"
"7017","152","5"
"4900","111","5"
"6753","105","5"
"1741","77","5"
"1534","239","5"
"1339","201","5"
"7438","133","5"
"7438","133","5"
"7438","15","5"
"7438","126","5"
"7438","86","5"
"13727","22","5"
"3954","66","5"
"20153","87","5"
"17189","90","5"
"17189","90","5"
"12855","6","5"
"9353","80","5"
"8397","79","5"
"11835","39","5"
"10294","75","5"
"2011","24","5"
"16017","205","5"
"16017","205","5"
"3190","205","5"
"3190","97","5"
"3190","97","5"
"7233","9","5"
"1984","4","5"
"399","296","5"
"4930","98","5"
"4027","25","5"
"1277","56","5"
"10606","203","5"
"2777","72","5"
"1396","31","5"
"10432","116","5"
"6280","37","5"
"24537","62","5"
"9523","3","5"
"1361","2","5"
"1361","99","5"
"3809","75","5"
"3809","75","5"
"3809","75","5"
"3809","75","5"
"3809","138","5"
"3809","138","5"
"3809","138","5"
"6242","99","5"
"6242","99","5"
"20781","79","5"
"20781","132","5"
"13429","3","5"
"8851","246","5"
"8851","246","5"
"2218","211","5"
"1515","30","5"
"1553","238","5"
"420","25","5"
"420","25","5"
"1538","138","5"
"23029","113","5"
"911","83","5"
"4279","66","5"
"2551","88","5"
"24226","42","5"
"6144","130","5"
"6144","130","5"
"1335","72","5"
"3627","72","5"
"3627","72","5"
"3627","72","5"
"3627","72","5"
"3627","72","5"
"3627","72","5"
"3627","72","5"
"10952","72","5"
"11225","72","5"
"12084","59","5"
"12084","59","5"
"13756","40","5"
"13756","40","5"
"1764","239","5"
"1764","94","5"
"1764","239","5"
"1764","250","5"
"9367","152","5"
"9030","113","5"
"20547","296","5"
"5086","23","5"
"23578","31","5"
"4900","111","5"
"2018","24","5"
"1886","26","5"
"1886","26","5"
"25027","40","5"
"1405","45","5"
"6565","77","5"
"619","70","5"
"3168","68","5"
"21790","93","5"
"21790","93","5"
"21790","93","5"
"1568","116","5"
"1568","129","5"
"7998","105","5"
"17189","90","5"
"1169","11","5"
"11757","91","5"
"7877","69","5"
"7002","51","5"
"18935","125","5"
"16353","39","5"
"4470","205","5"
"2778","208","5"
"17141","149","5"
"1553","238","5"
"1418","273","5"
"1418","75","5"
"2778","98","5"
"20987","42","5"
"1108","228","5"
"23673","116","5"
"23673","116","5"
"4116","87","5"
"4116","87","5"
"19067","80","5"
"19067","80","5"
"19067","80","5"
"18085","80","5"
"1195","331","5"
"1178","63","5"
"8151","3","5"
"1389","181","5"
"8151","3","5"
"891","1","5"
"24224","130","5"
"20513","97","5"
"22794","128","5"
"22794","128","5"
"22794","128","5"
"22794","128","5"
"22794","128","5"
"22794","128","5"
"22794","128","5"
"22794","128","5"
"5289","65","5"
"5289","65","5"
"8142","40","5"
"8142","40","5"
"16124","120","5"
"16124","120","5"
"7555","163","5"
"2891","80","5"
"10428","208","5"
"10428","1","5"
"20153","87","5"
"3168","109","5"
"10373","72","5"
"24578","13","5"
"24578","13","5"
"4155","1","5"
"4155","1","5"
"1538","138","5"
"1786","23","5"
"26143","71","5"
"5291","88","5"
"4027","25","5"
"20691","106","5"
"20691","106","5"
"20691","106","5"
"20691","106","5"
"20696","106","5"
"20696","106","5"
"20696","106","5"
"20696","106","5"
"7682","35","5"
"27214","11","5"
"24385","133","5"
"24385","133","5"
"24385","133","5"
"1699","92","5"
"3898","37","5"
"3898","37","5"
"3898","37","5"
"13238","149","5"
"13238","149","5"
"13238","149","5"
"3899","37","5"
"3899","37","5"
"3899","37","5"
"1189","20","5"
"2330","72","5"
"2972","109","5"
"5297","65","5"
"5297","109","5"
"5297","65","5"
"24433","273","5"
"23673","116","5"
"11240","250","5"
"11240","250","5"
"24629","239","5"
"24629","164","5"
"1487","84","5"
"1487","168","5"
"2011","24","5"
"2972","181","5"
"24537","62","5"
"24537","62","5"
"6550","40","5"
"10578","45","5"
"10578","35","5"
"10722","33","5"
"10722","33","5"
"1360","6","5"
"15354","35","5"
"16353","39","5"
"20359","105","5"
"20050","90","5"
"2230","49","5"
"2230","331","5"
"1308","94","5"
"1308","145","5"
"1308","145","5"
"1308","239","5"
"6713","250","5"
"233","296","5"
"408","202","5"
"10638","95","5"
"8385","98","5"
"21431","71","5"
"21431","71","5"
"20844","238","5"
"5598","46","5"
"1616","101","5"
"1339","201","5"
"11303","101","5"
"1868","26","5"
"1868","26","5"
"1339","201","5"
"1616","101","5"
"2661","73","5"
"11303","101","5"
"11303","101","5"
"1616","101","5"
"8142","40","5"
"619","70","5"
"619","107","5"
"1262","125","5"
"14151","111","5"
"1530","181","5"
"7425","80","5"
"9962","65","5"
"9962","67","5"
"9962","67","5"
"9962","67","5"
"1387","33","5"
"891","1","5"
"1196","51","5"
"467","116","5"
"3954","117","5"
"715","150","5"
"715","150","5"
"715","150","5"
"715","150","5"
"3847","191","5"
"3098","10","5"
"3098","10","5"
"1179","141","5"
"9125","33","5"
"9125","33","5"
"9125","33","5"
"9125","33","5"
"9125","33","5"
"9125","33","5"
"1495","203","5"
"12152","71","5"
"12152","71","5"
"12152","71","5"
"20591","22","5"
"2493","10","5"
"2493","10","5"
"10378","63","5"
"20228","87","5"
"399","141","5"
"399","141","5"
"1387","186","5"
"10373","72","5"
"1961","25","5"
"11711","45","5"
"1393","37","5"
"1319","37","5"
"1319","37","5"
"1319","37","5"
"1393","37","5"
"1393","37","5"
"12005","71","5"
"242","88","5"
"1362","132","5"
"1362","132","5"
"7004","42","5"
"21589","57","5"
"21589","57","5"
"20008","71","5"
"3081","26","5"
"20008","71","5"
"3081","26","5"
"20008","71","5"
"19917","85","5"
"1764","145","5"
"1764","94","5"
"1534","145","5"
"24578","13","5"
"7017","152","5"
"7017","152","5"
"4900","70","5"
"20820","168","5"
"1347","149","5"
"13672","211","5"
"2488","72","5"
"2702","93","5"
"9014","112","5"
"2702","202","5"
"10578","39","5"
"10672","49","5"
"10668","49","5"
"7042","85","5"
"20871","111","5"
"1308","94","5"
"18935","105","5"
"1396","31","5"
"3104","98","5"
"3104","98","5"
"3104","98","5"
"6952","69","5"
"8150","13","5"
"24537","62","5"
"419","42","5"
"6291","102","5"
"6291","102","5"
"6291","102","5"
"6291","102","5"
"6291","102","5"
"3486","59","5"
"11711","45","5"
"468","116","5"
"3421","331","5"
"1125","83","5"
"21130","9","5"
"896","138","5"
"1189","56","5"
"896","138","5"
"13044","97","5"
"13044","97","5"
"275","75","5"
"275","55","5"
"1294","202","5"
"1530","109","5"
"2661","73","5"
"18971","168","5"
"7425","80","5"
"11848","6","5"
"1178","63","5"
"1223","250","5"
"11066","49","5"
"25215","67","5"
"2194","33","5"
"14967","72","5"
"10294","75","5"
"1040","46","5"
"20153","87","5"
"22467","88","5"
"22467","88","5"
"3954","8","5"
"1839","335","5"
"20645","238","5"
"9661","91","5"
"852","137","5"
"456","137","5"
"1539","29","5"
"1357","91","5"
"10317","42","5"
"10317","42","5"
"7042","85","5"
"7002","51","5"
"1339","201","5"
"1409","128","5"
"2011","24","5"
"24980","85","5"
"1347","149","5"
"10559","68","5"
"10559","68","5"
"1907","26","5"
"1907","26","5"
"1598","99","5"
"1598","99","5"
"22857","163","5"
"22857","163","5"
"22857","163","5"
"2488","147","5"
"2488","72","5"
"2488","72","5"
"671","51","5"
"7017","152","5"
"7525","181","5"
"8150","13","5"
"2226","228","5"
"17136","99","5"
"1418","273","5"
"24581","20","5"
"11174","83","5"
"6713","239","5"
"11174","83","5"
"1258","105","5"
"1487","168","5"
"1388","112","5"
"1388","9","5"
"21027","111","5"
"24776","88","5"
"21637","343","5"
"6291","102","5"
"2533","73","5"
"22050","113","5"
"8353","69","5"
"1568","59","5"
"395","296","5"
"395","72","5"
"2230","331","5"
"13672","211","5"
"2769","77","5"
"2897","296","5"
"9329","33","5"
"2055","75","5"
"2055","75","5"
"19034","80","5"
"19034","80","5"
"760","152","5"
"9309","70","5"
"1952","27","5"
"1952","27","5"
"3867","109","5"
"24537","62","5"
"760","129","5"
"1463","128","5"
"5598","46","5"
"8385","203","5"
"760","129","5"
"1387","148","5"
"3558","138","5"
"6713","94","5"
"1294","202","5"
"1197","10","5"
"24534","273","5"
"13102","97","5"
"25915","25","5"
"15857","1","5"
"15857","1","5"
"3066","88","5"
"20153","87","5"
"4877","101","5"
"1131","53","5"
"1178","63","5"
"1760","101","5"
"20664","93","5"
"1198","9","5"
"4782","98","5"
"4472","33","5"
"10604","211","5"
"10604","211","5"
"7305","42","4"
"7305","42","4"
"1252","350","5"
"1252","65","5"
"6614","105","5"
"1241","56","5"
"1241","20","5"
"16391","6","5"
"27945","335","5"
"12171","133","5"
"12171","133","5"
"12171","133","5"
"19063","150","5"
"20753","85","5"
"1277","116","5"
"1409","128","5"
"937","113","5"
"16353","39","5"
"2576","65","5"
"28717","11","5"
"1223","250","5"
"1223","308","5"
"7017","152","5"
"20335","70","5"
"1279","111","5"
"1215","102","5"
"10672","49","5"
"6713","94","5"
"6713","239","5"
"1741","105","5"
"28783","308","5"
"395","296","5"
"2506","83","5"
"24541","80","5"
"2018","24","5"
"971","333","5"
"1553","151","5"
"3168","42","5"
"1759","26","5"
"1759","26","5"
"5601","39","5"
"23673","116","5"
"1487","23","5"
"7935","73","5"
"7935","73","5"
"7935","73","5"
"7935","73","5"
"7935","73","5"
"7935","73","5"
"24074","69","5"
"13102","97","5"
"3906","14","5"
"3906","14","5"
"3906","14","5"
"3558","138","5"
"1557","238","5"
"1764","145","5"
"1764","346","5"
"12042","343","5"
"17569","275","5"
"1040","46","5"
"20664","93","5"
"9033","113","5"
"9033","113","5"
"9033","3","5"
"1339","201","5"
"22993","75","5"
"1328","205","5"
"4027","25","5"
"1515","111","5"
"1515","30","5"
"1515","30","5"
"1515","30","5"
"1515","30","5"
"19618","75","5"
"19618","137","5"
"24385","133","5"
"24385","133","5"
"24385","133","5"
"2218","211","5"
"1396","31","5"
"6614","77","5"
"20597","22","5"
"2864","35","5"
"8913","205","5"
"8913","205","5"
"5075","22","5"
"5075","22","5"
"5075","22","5"
"15822","136","5"
"937","113","5"
"937","113","5"
"24894","48","5"
"11663","331","5"
"184","293","5"
"14799","137","5"
"23178","67","5"
"619","70","5"
"619","70","5"
"1759","26","5"
"1759","26","5"
"1215","102","5"
"8777","71","5"
"1380","108","5"
"10176","29","5"
"1382","24","5"
"15857","1","5"
"1197","51","5"
"29591","203","5"
"2612","123","5"
"14464","69","5"
"441","296","5"
"24142","80","5"
"1263","129","5"
"29336","350","5"
"1263","129","5"
"1530","67","5"
"6713","239","5"
"21637","355","5"
"1263","129","5"
"1764","342","5"
"23645","6","5"
"1262","77","5"
"24760","48","5"
"7002","355","5"
"24783","259","5"
"12005","31","5"
"2152","203","5"
"1487","187","5"
"7591","56","5"
"7591","42","5"
"9728","343","5"
"11711","45","5"
"24537","62","5"
"24537","62","5"
"23673","116","5"
"29423","333","5"
"13102","97","5"
"7420","114","5"
"7440","114","5"
"7440","114","5"
"7440","114","5"
"1131","53","5"
"1131","53","5"
"1131","85","5"
"9065","2","5"
"9065","186","5"
"371","148","5"
"29067","359","5"
"1263","129","5"
"1263","129","5"
"1263","129","5"
"1515","30","5"
"11534","238","5"
"1321","15","5"
"1321","15","5"
"1321","15","5"
"9030","120","5"
"25205","181","5"
"21589","59","5"
"3054","275","5"
"15857","1","5"
"11857","340","5"
"29099","55","5"
"25027","111","5"
"1420","163","5"
"1420","163","5"
"1420","163","5"
"20153","87","5"
"24541","80","5"
"6565","105","5"
"9661","91","5"
"1184","22","5"
"10043","67","5"
"10043","67","5"
"3526","26","5"
"2777","188","5"
"28361","208","5"
"11824","275","5"
"11824","39","5"
"11824","39","5"
"8835","114","5"
"8835","114","5"
"1204","164","5"
"1297","101","5"
"1297","69","5"
"1297","69","5"
"671","51","5"
"20664","93","5"
"1511","228","5"
"25166","48","5"
"13804","275","5"
"13727","22","5"
"1189","20","5"
"2335","337","5"
"2335","337","5"
"1663","86","5"
"1663","86","5"
"1663","86","5"
"1663","86","5"
"29674","350","5"
"20624","106","5"
"20624","106","5"
"20624","106","5"
"20624","106","5"
"14959","3","5"
"14959","3","5"
"14959","3","5"
"14959","3","5"
"6880","92","5"
"6880","92","5"
"6880","92","5"
"24116","120","5"
"24116","120","5"
"21178","145","5"
"21178","145","5"
"8385","351","5"
"1355","39","5"
"2018","24","5"
"25205","181","5"
"25230","70","5"
"10428","137","5"
"3526","26","5"
"29946","66","5"
"8430","55","5"
"24905","187","5"
"8733","154","5"
"8733","154","5"
"8733","154","5"
"8733","154","5"
"23021","67","5"
"3809","273","5"
"4479","164","5"
"20256","83","5"
"29269","148","5"
"2336","333","5"
"2092","75","5"
"2092","205","5"
"10874","139","5"
"21589","57","5"
"10874","139","5"
"22368","205","5"
"22368","205","5"
"20153","87","5"
"16362","13","5"
"16362","13","5"
"13448","90","5"
"13448","90","5"
"16535","73","5"
"11534","238","5"
"11711","45","5"
"1215","102","5"
"1515","30","5"
"4717","168","5"
"1814","82","5"
"1814","82","5"
"3558","138","5"
"3558","138","5"
"1162","308","5"
"331","303","5"
"17951","180","5"
"10432","116","5"
"11468","228","5"
"21558","57","5"
"10346","335","5"
"3954","72","5"
"407","108","5"
"21578","71","5"
"11240","250","5"
"24541","80","5"
"5297","65","5"
"10604","211","5"
"10604","211","5"
"6713","346","5"
"10043","332","5"
"20611","150","5"
"20664","93","5"
"24894","48","5"
"20008","71","5"
"1774","94","5"
"1774","95","5"
"17275","91","5"
"17275","91","5"
"3526","26","5"
"7081","10","5"
"2559","16","5"
"4575","164","5"
"3579","168","5"
"21242","88","5"
"420","132","5"
"20770","132","5"
"20770","132","5"
"1041","140","5"
"10604","211","5"
"28393","132","5"
"25915","25","5"
"30004","350","5"
"468","55","5"
"10638","95","5"
"10638","95","5"
"3526","26","5"
"13009","11","5"
"8516","111","5"
"3734","42","5"
"23993","62","5"
"1388","75","5"
"24980","88","5"
"24980","88","5"
"6694","105","5"
"2891","29","5"
"6744","105","5"
"3290","339","5"
"6255","308","5"
"19586","125","5"
"2897","296","5"
"10402","342","5"
"24116","120","5"
"1534","145","5"
"19819","22","5"
"24116","120","5"
"25148","139","5"
"1353","22","5"
"1308","239","5"
"24629","239","5"
"4487","9","5"
"24814","71","5"
"25038","108","5"
"14825","109","5"
"1519","228","5"
"6674","77","5"
"4092","238","5"
"946","73","5"
"946","117","5"
"946","73","5"
"946","73","5"
"946","73","5"
"1223","378","5"
"1515","30","5"
"9030","113","5"
"13539","333","5"
"9033","205","5"
"2018","24","5"
"9033","120","5"
"9033","120","5"
"479","315","5"
"25230","70","5"
"20597","228","5"
"1754","109","5"
"1754","109","5"
"2897","296","5"
"2295","202","5"
"24541","80","5"
"1215","102","5"
"16200","1","5"
"16200","1","5"
"4383","110","5"
"20501","144","5"
"20501","144","5"
"9041","1","5"
"9041","1","5"
"9041","1","5"
"9041","1","5"
"6713","346","5"
"4215","85","5"
"1170","35","5"
"493","139","5"
"6238","138","5"
"8478","152","5"
"4239","117","5"
"4239","73","5"
"4239","73","5"
"4239","117","5"
"2015","313","5"
"2108","368","5"
"1339","201","5"
"1357","91","5"
"24149","312","5"
"24760","48","5"
"3389","259","5"
"10383","63","5"
"13448","90","5"
"4877","101","5"
"6803","152","4"
"19712","92","5"
"19712","92","5"
"6803","129","4"
"6803","129","5"
"413","26","5"
"1162","340","5"
"25027","108","5"
"3168","20","5"
"24180","163","5"
"24180","163","5"
"2152","203","5"
"2434","73","5"
"2434","73","5"
"4575","164","5"
"24969","91","1"
"2209","113","5"
"30119","368","5"
"21212","336","5"
"1306","70","5"
"408","5","5"
"23578","22","5"
"20228","87","5"
"1839","7","5"
"1839","335","5"
"1415","250","5"
"2615","180","5"
"12152","71","5"
"7537","23","5"
"9621","295","5"
"1094","16","5"
"30212","350","5"
"413","26","5"
"12944","29","5"
"2018","24","5"
"9262","362","5"
"2291","113","5"
"1764","341","5"
"1764","341","5"
"10402","342","5"
"24578","13","5"
"1438","377","5"
"1438","69","5"
"21637","343","5"
"1774","145","5"
"1774","94","5"
"1774","95","5"
"4000","6","5"
"1774","145","5"
"1774","145","5"
"1774","145","5"
"1294","202","5"
"5420","84","5"
"24159","181","5"
"8059","238","5"
"8059","151","5"
"2051","107","5"
"24776","313","5"
"9014","359","5"
"1786","187","5"
"8407","102","5"
"1215","30","5"
"10604","211","5"
"17951","180","5"
"10638","250","5"
"10638","250","5"
"1542","371","5"
"4487","312","5"
"441","141","5"
"233","59","5"
"22491","273","5"
"22491","273","5"
"24868","239","5"
"20597","22","5"
"15306","163","5"
"1839","7","5"
"19034","80","5"
"6614","105","5"
"6238","138","5"
"7017","152","5"
"8188","25","5"
"24149","10","5"
"24894","48","5"
"30256","143","5"
"1190","116","5"
"13448","90","5"
"1378","293","5"
"1131","53","5"
"20611","139","5"
"1923","92","5"
"10029","59","5"
"10029","59","5"
"1188","296","5"
"4877","101","5"
"3368","315","5"
"11642","137","5"
"11642","137","5"
"27214","11","5"
"413","26","5"
"20664","93","5"
"17990","93","5"
"11886","203","5"
"11886","16","5"
"3290","339","5"
"982","380","5"
"20753","85","5"
"414","157","5"
"414","157","5"
"1299","314","5"
"24783","259","5"
"14151","111","5"
"20153","87","5"
"5957","39","5"
"30028","295","5"
"831","57","5"
"831","57","5"
"831","57","5"
"831","57","5"
"831","57","5"
"831","57","5"
"831","57","5"
"1590","57","5"
"30655","350","5"
"12329","120","5"
"12329","120","5"
"13756","70","5"
"29640","148","5"
"11150","133","5"
"29719","108","5"
"21149","383","5"
"1188","296","5"
"3169","380","5"
"20534","180","5"
"1515","102","5"
"1515","30","5"
"7050","3","5"
"2018","24","5"
"413","26","5"
"2221","49","5"
"24353","84","5"
"1197","51","5"
"1197","355","5"
"1197","355","5"
"20871","111","5"
"10835","275","5"
"1295","377","5"
"468","62","5"
"468","55","5"
"1189","20","5"
"184","143","5"
"1141","301","5"
"1189","20","5"
"184","7","5"
"14656","69","5"
"1210","113","5"
"24578","13","5"
"16098","97","5"
"1274","5","5"
"23673","116","5"
"3791","98","5"
"4693","187","5"
"467","51","5"
"1162","314","5"
"25205","181","5"
"1144","228","5"
"2336","333","5"
"6238","138","5"
"1277","42","5"
"6713","145","5"
"8059","238","5"
"8059","151","5"
"17905","368","5"
"19034","80","5"
"19034","80","5"
"24149","10","5"
"10559","68","5"
"10852","75","5"
"6503","124","5"
"1131","53","5"
"24760","48","5"
"13804","275","5"
"13804","39","5"
"13804","46","5"
"10294","75","5"
"20416","87","5"
"20652","87","5"
"11097","92","5"
"1239","59","5"
"1239","59","5"
"1239","59","5"
"1239","59","5"
"24353","137","5"
"1764","346","5"
"3734","91","5"
"1252","350","5"
"20369","77","5"
"20369","77","5"
"12329","120","5"
"1275","277","5"
"20987","164","5"
"1299","314","5"
"3579","168","5"
"1534","94","5"
"10753","70","5"
"17565","92","5"
"3368","315","5"
"4105","24","5"
"24783","259","5"
"30303","295","5"
"1668","313","5"
"1279","385","5"
"1215","111","5"
"24905","183","5"
"4944","205","5"
"4944","205","5"
"4944","205","5"
"6694","105","5"
"1836","131","5"
"4717","187","5"
"1275","387","5"
"21174","180","5"
"11852","75","5"
"20645","73","5"
"3082","26","5"
"3082","26","5"
"1568","298","5"
"9122","62","5"
"468","116","5"
"435","238","5"
"19855","232","5"
"8478","351","5"
"760","296","5"
"982","380","5"
"6238","138","5"
"9616","294","5"
"1542","340","5"
"1162","371","5"
"3098","10","5"
"7420","114","5"
"7420","114","5"
"7420","114","5"
"7420","114","5"
"24868","239","5"
"15957","90","5"
"15957","90","5"
"1141","301","5"
"16391","6","5"
"10029","60","5"
"10029","253","5"
"21149","383","5"
"9746","90","5"
"9746","90","5"
"24814","71","5"
"20541","139","5"
"1568","336","5"
"1553","151","5"
"1409","128","5"
"24894","48","5"
"11240","250","5"
"1533","65","5"
"1223","378","5"
"1223","94","5"
"16098","97","5"
"4782","98","5"
"1551","34","5"
"1551","34","5"
"1551","106","5"
"1551","106","5"
"24570","51","5"
"1515","102","5"
"1515","30","5"
"1609","16","5"
"31348","350","5"
"25166","163","5"
"2405","4","5"
"2405","4","5"
"2405","4","5"
"13246","149","5"
"13246","149","5"
"13246","149","5"
"13246","149","5"
"22491","273","5"
"1838","1","5"
"1838","1","5"
"1838","1","5"
"10352","70","5"
"1415","340","5"
"1415","308","5"
"1415","308","5"
"434","303","5"
"20973","22","5"
"17141","149","5"
"17141","149","5"
"1237","59","5"
"1237","59","5"
"7591","42","5"
"1216","117","5"
"24760","48","5"
"445","310","5"
"445","164","5"
"14673","149","5"
"14673","149","5"
"6713","145","5"
"9695","184","5"
"20844","151","5"
"27284","11","5"
"2330","4","5"
"1040","39","5"
"9695","184","5"
"24539","332","5"
"24539","332","5"
"479","129","5"
"11824","39","5"
"8852","202","5"
"25038","108","5"
"1712","77","5"
"25198","273","5"
"9523","24","5"
"3082","26","5"
"3082","26","5"
"6005","83","5"
"20538","371","5"
"1306","80","5"
"399","296","5"
"1237","253","5"
"19855","205","5"
"982","380","5"
"1346","385","5"
"1354","92","5"
"1387","384","5"
"4782","98","5"
"20614","98","5"
"31544","313","5"
"4369","6","5"
"1401","333","5"
"8516","111","5"
"7650","377","5"
"7650","69","5"
"1131","53","5"
"31514","294","5"
"1786","168","5"
"1814","363","5"
"1814","277","5"
"10445","92","5"
"10445","92","5"
"27788","333","5"
"9592","82","5"
"9592","82","5"
"9592","82","5"
"9592","82","5"
"9592","82","5"
"1263","129","5"
"1263","129","5"
"10136","82","5"
"10136","82","5"
"10136","82","5"
"10136","82","5"
"10136","82","5"
"17275","295","5"
"16169","40","5"
"16169","40","5"
"1299","340","5"
"21578","71","5"
"1573","91","5"
"2972","181","5"
"888","51","5"
"24631","380","5"
"2015","67","5"
"8412","128","5"
"13611","149","5"
"13611","149","5"
"2108","368","5"
"30164","109","5"
"11752","91","5"
"21089","298","5"
"31549","350","5"
"2151","138","5"
"7555","163","5"
"28393","132","5"
"2444","380","5"
"2446","380","5"
"441","141","5"
"20652","87","5"
"1301","141","5"
"1301","141","5"
"1301","141","5"
"1301","141","5"
"397","153","5"
"2511","83","5"
"21212","336","5"
"13611","149","5"
"13611","149","5"
"12954","39","5"
"12954","39","5"
"275","93","5"
"275","336","5"
"1258","77","5"
"6713","95","5"
"4441","88","5"
"25230","70","5"
"6138","3","5"
"6138","3","5"
"6138","3","5"
"6138","3","5"
"1178","63","5"
"1477","11","5"
"10430","70","5"
"10430","70","5"
"10430","70","5"
"10430","70","5"
"1741","125","5"
"31904","313","5"
"24428","377","5"
"31697","178","5"
"2125","333","5"
"1279","385","5"
"30463","153","5"
"29946","66","5"
"29946","66","5"
"12948","66","5"
"1539","29","5"
"31684","295","5"
"9728","343","5"
"25265","113","5"
"1380","108","5"
"21227","232","5"
"20844","151","5"
"20844","151","5"
"1215","30","5"
"24257","379","5"
"14094","69","5"
"3616","202","5"
"13278","29","5"
"1577","45","5"
"708","303","5"
"31577","314","5"
"1534","239","5"
"13681","26","5"
"13681","26","5"
"4782","98","5"
"1412","387","5"
"16328","6","5"
"16328","6","5"
"1140","37","5"
"16328","6","5"
"16328","86","5"
"16328","86","5"
"16328","86","5"
"31513","294","5"
"3893","20","5"
"1412","277","5"
"1412","232","5"
"8407","111","5"
"17582","82","5"
"1764","342","5"
"17582","82","5"
"20527","180","5"
"1764","250","5"
"17582","82","5"
"17582","82","5"
"2769","105","5"
"2769","77","5"
"18971","168","5"
"982","380","5"
"12476","62","5"
"12476","55","5"
"3554","138","5"
"24142","80","5"
"24142","80","5"
"1403","49","5"
"2188","232","5"
"2188","277","5"
"2887","205","5"
"1515","30","5"
"4014","144","5"
"24570","51","5"
"24570","10","5"
"1179","296","5"
"1179","141","5"
"11282","59","5"
"11282","59","5"
"11282","59","5"
"5086","97","5"
"367","148","5"
"2661","73","5"
"435","238","5"
"3954","351","5"
"8059","151","5"
"6599","1","5"
"10802","109","5"
"1264","64","5"
"20529","139","5"
"7505","120","5"
"7505","120","5"
"7505","87","5"
"7505","87","5"
"31326","350","5"
"2605","129","5"
"2605","129","5"
"2605","129","5"
"5598","46","5"
